measurer,type,time,number
13,S,09:00:24.79,
13,S,09:00:25.26,
13,S,09:24:33.01,
13,S,09:24:35.02,
13,S,09:57:28.05,
13,S,09:57:29.53,
13,S,10:05:12.99,
13,S,10:06:01.43,
13,S,10:06:01.92,
13,S,10:06:27.71,
13,S,10:06:28.09,
13,S,10:16:13.81,1
13,S,10:16:14.56,
13,S,10:16:42.69,6
13,S,10:16:43.07,
13,S,10:17:08.36,9
13,S,10:17:08.94,
13,S,10:17:41.34,5
13,S,10:17:41.89,
13,S,10:18:17.55,15
13,S,10:18:18.00,
13,S,10:18:44.07,7
13,S,10:18:44.69,
13,S,10:19:24.58,11
13,S,10:19:25.09,
13,S,10:20:25.59,14
13,S,10:20:26.04,
13,S,10:22:13.66,2
13,S,10:22:14.73,
13,S,10:22:44.16,24
13,S,10:22:44.74,
13,S,10:23:49.95,22
13,S,10:23:51.42,
13,S,10:24:33.58,25
13,S,10:24:34.31,
13,S,10:25:06.49,17
13,S,10:25:06.92,
13,S,10:25:36.38,19
13,S,10:25:36.89,
13,S,10:27:12.59,18
13,S,10:27:13.20,
13,S,10:29:10.23,12
13,S,10:29:10.65,
13,S,10:29:36.52,26
13,S,10:29:36.96,
13,S,10:30:41.61,29
13,S,10:30:42.39,
13,S,10:33:28.24,28
13,S,10:33:28.79,
13,S,10:33:59.58,37
13,S,10:34:00.34,
13,S,10:34:41.19,33
13,S,10:34:41.85,
13,S,10:35:10.62,32
13,S,10:35:11.38,
13,S,10:35:57.25,35
13,S,10:35:57.70,
13,S,10:36:21.41,27
13,S,10:36:21.81,
13,S,10:37:25.40,41
13,S,10:37:26.00,
13,S,10:38:20.99,16
13,S,10:38:21.51,
13,S,10:38:49.39,39
13,S,10:38:49.76,
13,S,10:39:21.80,51
13,S,10:39:22.22,
13,S,10:39:59.51,38
13,S,10:40:00.07,
13,S,10:40:27.35,21
13,S,10:40:27.74,
13,S,10:40:54.25,36
13,S,10:40:54.61,
13,S,10:41:22.76,58
13,S,10:41:23.60,
13,S,10:41:52.79,54
13,S,10:41:53.12,
13,S,10:42:19.22,46
13,S,10:42:19.56,
13,S,10:42:58.43,44
13,S,10:42:58.94,
13,S,10:43:28.73,56
13,S,10:43:29.07,
13,S,10:43:58.92,47
13,S,10:43:59.28,
13,S,10:45:51.12,57
13,S,10:45:51.92,
13,S,10:46:17.68,43
13,S,10:46:18.20,
13,S,10:46:51.78,45
13,S,10:46:52.41,
13,S,10:48:30.50,55
13,S,10:48:30.85,
13,S,10:51:04.78,52
13,S,10:51:05.38,
13,S,10:52:08.47,61
13,S,10:52:08.97,
13,S,10:52:59.94,53
13,S,10:53:00.48,
13,S,10:53:35.63,59
13,S,10:53:36.32,
