measurer,type,time,number
15,T,08:04:26.96,
15,T,08:04:40.53,
15,T,08:04:41.44,
15,T,08:09:13.16,
15,T,08:09:14.89,
15,S,08:09:26.14,
15,T,08:10:26.35,
15,T,08:10:54.24,
15,T,08:11:00.46,
15,T,08:11:35.99,
15,T,08:11:50.70,
15,T,08:12:42.36,
15,T,08:13:42.51,
15,S,08:15:05.62,
15,S,08:17:24.31,
15,T,08:19:53.21,
15,T,08:20:01.97,
15,T,08:21:37.47,
15,T,08:21:55.47,
15,T,08:22:00.24,
15,T,08:22:05.29,
15,T,08:22:21.90,
15,T,08:22:39.33,
15,T,08:22:53.28,
15,T,08:22:59.28,
15,T,08:24:55.15,
15,T,08:25:23.20,
15,T,08:25:44.07,
15,T,08:25:56.95,
15,T,08:26:26.85,
15,T,08:29:52.49,
15,T,08:31:55.04,
15,T,08:31:58.01,
15,T,08:33:36.76,
15,T,08:33:51.24,
15,T,08:33:58.66,
15,T,08:34:44.91,
15,T,08:34:48.14,
15,T,08:35:36.43,
15,T,08:37:06.59,
15,T,08:37:46.85,
15,T,08:42:59.47,
15,T,08:47:16.08,
15,S,08:47:35.02,
15,T,08:54:10.71,
15,T,08:57:15.07,
15,T,09:03:13.11,
15,T,09:03:25.03,
15,S,09:04:49.13,
15,S,09:04:50.14,
15,S,09:06:41.01,
15,T,09:09:56.24,
15,S,09:10:15.67,
15,T,09:12:27.08,
15,T,09:14:36.81,
15,S,09:16:20.35,1
15,S,09:16:20.96,
15,S,09:16:41.36,2
15,S,09:16:41.88,
15,S,09:18:32.86,6
15,S,09:18:33.36,
15,S,09:18:53.92,8
15,S,09:18:54.15,
15,S,09:19:15.59,9
15,S,09:19:16.09,
15,S,09:19:33.53,12
15,S,09:19:34.19,
15,S,09:20:49.56,21
15,S,09:20:49.96,
15,S,09:21:08.43,26
15,S,09:21:08.82,
15,S,09:21:27.14,24
15,S,09:21:27.79,
15,S,09:21:52.42,5
15,S,09:22:12.76,11
15,S,09:22:27.29,28
15,S,09:22:27.70,
15,S,09:22:49.39,7
15,S,09:22:49.72,
15,S,09:23:02.10,15
15,S,09:25:22.38,18
15,S,09:25:22.82,
15,S,09:25:46.62,14
15,S,09:25:47.08,
15,S,09:26:40.64,25
15,S,09:26:40.14,
15,S,09:27:09.19,17
15,S,09:27:09.59,
15,S,09:27:39.91,29
15,S,09:27:40.38,
15,S,09:28:20.41,16
15,S,09:28:21.12,
15,S,09:28:57.42,22
15,T,09:29:34.26,
15,S,09:29:52.29,27
15,S,09:30:35.58,35
15,S,09:30:36.55,
15,S,09:30:52.78,19
15,S,09:30:53.26,
15,S,09:31:21.24,33
15,S,09:32:04.97,32
15,T,09:32:40.36,
15,S,09:33:59.38,36
15,S,09:33:59.79,
15,S,09:34:20.94,37
15,S,09:34:21.39,
15,S,09:36:28.53,56
15,S,09:36:29.02,
15,S,09:37:09.57,54
15,S,09:37:10.10,
15,S,09:37:29.69,41
15,S,09:37:30.12,
15,S,09:38:02.28,52
15,S,09:38:02.65,
15,S,09:38:07.05,39
15,S,09:38:07.50,
15,S,09:38:21.71,44
15,S,09:38:21.67,
15,S,09:39:00.98,57
15,S,09:39:01.52,
15,S,09:41:00.38,45
15,S,09:41:13.60,46
15,S,09:41:14.20,
15,S,09:41:38.82,47
15,S,09:41:39.37,
15,S,09:42:05.94,51
15,S,09:42:06.85,
15,S,09:42:35.86,58
15,S,09:42:36.23,
15,S,09:43:48.97,43
15,S,09:43:49.44,
15,S,09:44:56.54,61
15,S,09:44:57.11,
15,S,09:45:30.69,53
15,S,09:46:15.98,38
15,S,09:46:16.39,
15,S,09:48:55.80,59
15,S,09:48:56.32,
