measurer,type,time,number
3,S,15:50:15.45,
3,S,16:04:03.10,1
3,S,16:04:03.61,
3,S,16:04:36.17,2
3,S,16:04:36.69,
3,S,16:05:09.00,16
3,S,16:05:09.52,
3,S,16:05:42.15,6
3,S,16:05:42.45,
3,S,16:06:13.22,9
3,S,16:06:13.65,
3,S,16:06:41.38,8
3,S,16:06:41.70,
3,S,16:07:09.58,19
3,S,16:07:09.99,
3,S,16:07:50.41,17
3,S,16:07:50.82,
3,S,16:08:17.95,22
3,S,16:08:18.29,
3,S,16:08:49.92,11
3,S,16:08:50.29,
3,S,16:09:19.71,7
3,S,16:09:20.33,
3,S,16:10:01.51,18
3,S,16:10:01.84,
3,S,16:10:42.23,5
3,S,16:10:42.69,
3,S,16:11:05.49,26
3,S,16:11:05.99,
3,S,16:11:42.61,21
3,S,16:11:42.98,
3,S,16:12:04.90,12
3,S,16:12:31.89,24
3,S,16:12:32.21,
3,S,16:13:05.34,15
3,S,16:13:05.98,
3,S,16:13:40.32,25
3,S,16:13:40.69,
3,S,16:14:10.60,14
3,S,16:14:11.02,
3,S,16:14:39.39,35
3,S,16:14:39.70,
3,S,16:15:09.75,29
3,S,16:15:10.16,
3,S,16:15:43.90,36
3,S,16:15:44.28,
3,S,16:16:12.71,27
3,S,16:16:13.38,
3,S,16:16:48.25,54
3,S,16:16:48.59,
3,S,16:17:21.56,39
3,S,16:17:21.95,
3,S,16:17:53.76,28
3,S,16:17:54.20,
3,S,16:18:26.02,37
3,S,16:18:26.48,
3,S,16:18:53.91,32
3,S,16:18:54.47,
3,S,16:19:28.56,43
3,S,16:19:28.91,
3,S,16:20:01.74,58
3,S,16:20:02.20,
3,S,16:20:33.23,46
3,S,16:20:33.72,
3,S,16:21:09.18,33
3,S,16:21:09.82,
3,S,16:21:42.55,44
3,S,16:21:42.90,
3,S,16:22:26.65,53
3,S,16:23:04.06,52
3,S,16:23:33.29,41
3,S,16:23:33.61,
3,S,16:24:07.14,61
3,S,16:24:07.78,
3,S,16:24:35.41,47
3,S,16:24:35.75,
3,S,16:25:24.58,38
3,S,16:25:24.93,
3,S,16:25:59.66,51
3,S,16:26:36.84,45
3,S,16:26:36.43,
3,S,16:27:03.79,56
3,S,16:27:04.30,
3,S,16:27:39.55,59
3,S,16:28:10.88,57
