measurer,type,time,number
3,S,13:59:02.53,
3,S,14:08:43.08,
3,S,14:12:43.94,
3,S,14:29:51.56,
3,S,14:29:52.06,
3,S,14:44:53.78,
3,S,14:44:54.15,
3,S,14:46:00.03,
3,S,14:46:04.74,
3,S,14:56:57.65,
3,S,14:57:06.82,
3,S,14:57:07.11,
3,S,14:59:30.67,1
3,S,14:59:31.17,
3,S,15:00:09.74,2
3,S,15:00:10.17,
3,S,15:06:55.32,16
3,S,15:07:18.51,6
3,S,15:07:48.51,9
3,S,15:08:14.23,8
3,S,15:08:14.54,
3,S,15:10:15.73,19
3,S,15:11:07.89,17
3,S,15:12:09.35,22
3,S,15:13:17.29,11
3,S,15:13:17.68,
3,S,15:13:36.85,7
3,S,15:14:14.34,18
3,S,15:14:14.69,
3,S,15:14:45.06,5
3,S,15:14:45.37,
3,S,15:16:29.80,26
3,S,15:16:30.11,
3,S,15:17:21.47,21
3,S,15:17:44.70,12
3,S,15:18:03.39,24
3,S,15:18:29.38,15
3,S,15:18:29.79,
3,S,15:21:45.68,25
3,S,15:23:00.08,14
3,S,15:26:02.39,35
3,S,15:26:02.81,
3,S,15:26:31.75,29
3,S,15:27:06.99,36
3,S,15:28:05.02,27
3,S,15:28:05.46,
3,S,15:28:49.07,54
3,S,15:31:47.80,39
3,S,15:32:28.48,28
3,S,15:32:45.83,37
3,S,15:32:46.14,
3,S,15:33:13.70,32
3,S,15:33:13.99,
3,S,15:33:39.93,43
3,S,15:34:14.47,58
3,S,15:34:15.01,
3,S,15:34:38.22,46
3,S,15:34:38.62,
3,S,15:34:59.44,33
3,S,15:34:59.88,
3,S,15:35:23.76,44
3,S,15:35:23.11,
3,S,15:36:41.13,53
3,S,15:37:06.23,52
3,S,15:37:28.04,41
3,S,15:37:59.95,61
3,S,15:38:00.47,
3,S,15:38:39.93,38
3,S,15:38:59.99,47
3,S,15:39:27.49,51
3,S,15:39:58.75,45
3,S,15:39:59.09,
3,S,15:41:25.43,56
3,S,15:41:25.97,
3,S,15:42:08.95,59
3,S,15:42:09.52,
3,S,15:42:38.10,57
