measurer,type,time,number
12,S,07:40:20.00,
12,S,07:43:41.97,
12,S,07:52:13.79,
12,S,07:52:14.85,
12,T,08:18:34.48,
12,S,09:04:30.90,
12,S,09:04:31.31,
12,S,09:06:27.77,
12,S,09:06:28.17,
12,S,09:16:03.34,1
12,S,09:16:03.98,
12,S,09:16:24.34,2
12,S,09:16:24.78,
12,S,09:18:17.30,6
12,S,09:18:17.81,
12,S,09:18:37.70,8
12,S,09:18:58.66,9
12,S,09:18:59.13,
12,S,09:19:16.93,12
12,S,09:19:17.50,
12,S,09:20:32.72,21
12,S,09:20:33.31,
12,S,09:20:52.43,26
12,S,09:20:52.81,
12,S,09:21:10.43,24
12,S,09:21:10.97,
12,S,09:21:35.48,5
12,S,09:21:56.04,11
12,S,09:21:56.36,
12,S,09:22:09.72,28
12,S,09:22:10.10,
12,S,09:22:32.01,7
12,S,09:22:45.31,15
12,S,09:22:45.73,
12,S,09:25:05.45,18
12,S,09:25:05.77,
12,S,09:25:29.66,14
12,S,09:26:23.24,25
12,S,09:26:23.82,
12,S,09:26:52.24,17
12,S,09:26:52.66,
12,S,09:27:22.99,29
12,S,09:27:23.54,
12,S,09:28:03.41,16
12,S,09:28:04.01,
12,S,09:28:40.95,22
12,S,09:28:41.51,
12,S,09:29:36.01,27
12,S,09:29:36.52,
12,S,09:30:19.60,35
12,S,09:30:20.45,
12,S,09:30:36.70,19
12,S,09:30:37.03,
12,S,09:31:03.82,33
12,S,09:31:04.47,
12,S,09:31:48.75,32
12,S,09:31:49.08,
12,S,09:33:41.97,36
12,S,09:33:42.35,
12,S,09:34:03.66,37
12,S,09:34:04.11,
12,S,09:36:11.07,56
12,S,09:36:11.58,
12,S,09:36:52.52,54
12,S,09:36:53.00,
12,S,09:37:12.15,41
12,S,09:37:12.56,
12,S,09:37:44.63,52
12,S,09:37:44.99,
12,S,09:37:50.95,39
12,S,09:37:51.46,
12,S,09:38:05.50,44
12,S,09:38:05.07,
12,S,09:38:43.50,57
12,S,09:38:43.99,
12,S,09:40:43.77,45
12,S,09:40:43.30,
12,S,09:40:57.01,46
12,S,09:40:57.36,
12,S,09:41:21.92,47
12,S,09:41:22.36,
12,S,09:41:49.49,51
12,S,09:41:50.18,
12,S,09:42:17.72,58
12,S,09:42:18.54,
12,S,09:43:32.66,43
12,S,09:43:32.97,
12,S,09:44:39.45,61
12,S,09:44:39.93,
12,S,09:45:14.59,53
12,S,09:45:15.07,
12,S,09:45:58.96,38
12,S,09:45:59.42,
12,S,09:48:38.86,59
12,S,09:48:39.23,
