measurer,type,time,number
12,T,15:24:46.86,
12,T,15:24:48.22,
12,S,15:24:54.39,
12,S,15:32:11.40,
12,S,15:32:11.83,
12,S,15:41:46.90,1
12,S,15:41:47.62,
12,S,15:42:21.06,2
12,S,15:42:21.74,
12,S,15:42:48.16,5
12,S,15:42:48.98,
12,S,15:43:02.54,8
12,S,15:43:02.99,
12,S,15:43:40.39,9
12,S,15:43:40.99,
12,S,15:44:19.25,11
12,S,15:44:19.71,
12,S,15:44:49.09,14
12,S,15:44:49.49,
12,S,15:45:28.54,16
12,S,15:45:29.61,
12,S,15:45:53.72,17
12,S,15:45:54.06,
12,S,15:46:07.93,22
12,S,15:46:08.50,
12,S,15:46:34.12,24
12,S,15:46:34.54,
12,S,15:46:58.75,25
12,S,15:46:59.54,
12,S,15:47:12.86,26
12,S,15:47:13.17,
12,S,15:47:34.66,27
12,S,15:47:34.10,
12,S,15:48:06.85,29
12,S,15:48:07.44,
12,S,15:48:22.44,32
12,S,15:48:22.91,
12,S,15:48:46.34,6
12,S,15:48:46.93,
12,S,15:49:38.75,35
12,S,15:49:39.34,
12,S,15:50:23.55,36
12,S,15:50:24.07,
12,S,15:51:07.68,18
12,S,15:51:08.26,
12,S,15:51:36.07,37
12,S,15:51:36.72,
12,S,15:52:14.01,38
12,S,15:52:14.63,
12,S,15:52:32.46,41
12,S,15:52:33.50,
12,S,15:53:02.62,45
12,S,15:53:03.29,
12,S,15:53:27.40,46
12,S,15:53:28.27,
12,S,15:53:58.63,47
12,S,15:53:59.10,
12,S,15:54:55.01,28
12,S,15:54:55.48,
12,S,15:55:19.28,51
12,S,15:55:19.75,
12,S,15:55:45.96,52
12,S,15:55:46.56,
12,S,15:56:32.19,53
12,S,15:56:32.65,
12,S,15:57:18.97,54
12,S,15:57:19.48,
12,S,15:57:42.55,55
12,S,15:57:43.36,
12,S,15:58:16.28,56
12,S,15:58:16.66,
12,S,15:58:47.58,19
12,S,15:58:48.29,
12,S,15:59:31.20,59
12,S,15:59:31.80,
12,S,16:00:11.06,57
12,S,16:00:11.56,
12,S,16:00:51.74,58
12,S,16:01:09.83,7
12,S,16:01:10.32,
12,S,16:01:14.24,44
12,S,16:01:41.32,33
12,S,16:01:41.93,
12,S,16:02:42.04,
12,S,16:02:43.48,
12,S,16:03:42.06,43
12,S,16:03:42.75,
12,S,16:04:06.11,39
12,S,16:04:07.08,
12,S,16:04:44.19,12
12,S,16:04:45.61,
12,S,16:05:35.18,21
12,S,16:05:35.74,
12,S,16:05:51.78,
12,S,16:05:52.69,
