measurer,type,time,number
14,T,14:29:44.41,
14,T,14:29:46.31,
14,T,14:31:51.29,
14,T,14:31:54.01,
14,T,14:31:57.62,
14,S,14:35:47.31,
14,S,14:35:48.84,
14,S,14:35:51.44,
14,S,14:35:51.86,
14,S,14:35:56.49,
14,S,14:37:34.37,
14,S,14:37:54.93,
14,S,14:37:56.82,
14,T,10:55:48.58,
14,S,10:55:58.17,
14,S,10:56:00.30,
14,S,10:56:00.60,
14,S,10:56:03.54,
14,S,10:56:05.66,
14,S,10:56:06.65,
14,S,10:56:09.52,
14,S,10:56:12.36,
14,S,10:56:12.71,
14,S,10:56:14.59,
14,S,10:56:15.11,
14,T,11:14:37.28,
14,S,12:45:38.13,
14,S,12:45:39.30,
14,S,13:17:43.16,
14,S,13:17:44.20,
14,T,13:21:13.06,
14,S,13:21:20.41,
14,S,13:21:21.23,
14,S,13:23:08.68,
14,S,13:23:09.25,
14,S,14:23:40.77,
14,S,14:23:41.32,
14,S,14:29:40.32,
14,S,14:29:41.99,
14,S,14:35:37.61,
14,S,14:35:38.33,
14,S,14:36:16.19,
14,S,14:36:16.60,
14,S,14:36:50.64,
14,S,14:37:23.51,
14,S,14:37:24.02,
14,S,14:38:07.75,
14,S,14:38:08.19,
14,S,14:38:39.29,
14,S,14:38:39.76,
14,S,14:39:11.86,
14,S,14:39:12.32,
14,S,14:39:51.43,
14,S,14:39:52.41,
14,S,14:40:30.34,
14,S,14:41:00.83,
14,S,14:41:01.31,
14,S,14:41:37.02,
14,S,14:41:37.39,
14,S,14:42:10.69,
14,S,14:42:11.40,
14,S,14:42:55.93,
14,S,14:42:56.32,
14,S,14:43:27.37,
14,S,14:43:27.79,
14,S,14:44:00.71,
14,S,14:44:01.60,
14,S,14:44:40.18,
14,S,14:44:40.61,
14,S,14:45:08.15,
14,S,14:45:08.53,
14,S,14:45:40.54,
14,S,14:46:14.35,
14,S,14:46:14.90,
14,S,14:46:49.92,
14,S,14:46:50.87,
14,S,14:47:35.92,
14,S,14:47:36.41,
14,S,14:48:07.84,
14,S,14:48:08.55,
14,S,14:48:41.99,
14,S,14:48:43.47,
14,S,14:49:14.29,
14,S,14:49:14.73,
14,S,14:49:48.04,
14,S,14:49:48.89,
14,S,14:50:20.72,
14,S,14:50:21.69,
14,S,14:50:52.39,
14,S,14:50:52.76,
14,S,14:51:30.61,
14,S,14:52:13.32,
14,S,14:52:13.65,
14,S,14:52:49.10,
14,S,14:52:49.59,
14,S,14:53:32.06,
14,S,14:53:32.43,
14,S,14:54:27.20,
14,S,14:54:27.74,
14,S,14:55:05.41,
14,S,14:55:06.43,
14,S,14:55:39.04,
14,S,14:55:39.35,
14,S,14:56:13.91,
14,S,14:56:14.82,
14,S,14:56:47.16,
14,S,14:56:48.06,
14,S,14:57:36.47,
14,S,14:57:37.06,
14,S,15:00:00.23,
14,S,15:00:42.03,
14,S,15:00:42.98,
14,S,15:01:16.90,
14,S,15:01:46.85,
14,S,15:01:47.19,
14,S,15:02:19.73,
14,S,15:02:20.25,
14,S,15:04:07.56,
14,S,15:04:08.18,
14,S,15:04:44.12,
14,S,15:04:44.44,
14,S,15:05:14.74,
14,S,15:05:15.17,
14,S,15:06:02.20,
14,S,15:06:03.37,
14,T,05:30:11.64,
14,T,05:30:12.53,
14,T,05:30:12.94,
14,T,05:30:16.03,
14,T,05:30:32.04,
14,T,05:30:33.39,
14,T,05:30:34.71,
14,T,05:30:35.04,
14,S,07:49:08.71,
14,S,07:49:08.95,
14,S,07:51:06.28,
14,S,07:51:07.27,
14,S,07:54:12.19,
14,S,07:59:22.59,
14,S,07:59:23.10,
14,S,08:12:10.73,
14,S,08:12:12.18,
14,S,08:15:51.95,
14,S,08:15:52.30,
14,S,08:37:11.66,
14,S,08:37:12.03,
14,S,08:44:36.53,
14,S,08:44:37.19,
14,S,08:45:06.69,
14,S,08:45:07.16,
14,S,08:47:42.20,
14,S,08:49:46.53,
14,S,08:49:47.38,
14,S,08:50:13.77,
14,S,08:50:41.37,
14,S,08:51:10.12,
14,S,08:51:35.94,
14,S,08:52:03.09,
14,S,08:52:03.55,
14,S,08:52:26.48,
14,S,08:52:55.38,
14,S,08:52:55.73,
14,S,08:53:16.03,
14,S,08:53:42.13,
14,S,08:54:15.24,
14,S,08:54:15.62,
14,S,08:54:41.64,
14,S,08:54:42.25,
14,S,08:55:05.99,
14,S,08:55:06.44,
14,S,08:55:30.06,
14,S,08:55:58.55,
14,S,08:55:58.89,
14,S,08:56:22.80,
14,S,08:56:56.57,
14,S,08:57:21.82,
14,S,08:57:22.19,
14,S,08:57:46.78,
14,S,08:57:47.11,
14,S,08:58:21.03,
14,S,08:58:21.47,
14,S,08:58:51.33,
14,S,08:58:51.67,
14,S,08:59:45.29,
14,S,09:00:08.69,
14,S,09:00:09.26,
14,S,09:00:32.04,
14,S,09:00:33.24,
14,S,09:00:57.11,
14,S,09:00:57.55,
14,S,09:01:43.15,
14,S,09:02:30.68,
14,S,09:02:30.99,
14,S,09:03:21.54,
14,S,09:04:00.36,
14,S,09:04:01.08,
14,S,09:04:36.93,
14,S,09:04:37.39,
14,S,09:06:59.29,
14,S,09:07:26.95,
14,S,09:07:46.84,
14,S,09:07:47.38,
14,S,09:08:14.30,
14,S,09:08:14.63,
14,S,09:08:44.07,
14,S,09:09:12.05,
14,S,09:09:12.64,
14,S,09:09:40.23,
14,S,09:09:40.67,
14,S,09:10:09.90,
14,S,09:10:32.78,
14,S,09:10:33.10,
14,S,09:10:58.67,
14,S,09:10:59.03,
14,S,09:11:26.13,
14,S,09:11:26.56,
14,S,09:11:54.29,
14,S,09:11:54.63,
14,S,09:12:27.14,
14,S,09:12:27.70,
14,S,09:13:45.54,
14,T,14:48:13.21,
14,S,14:48:44.61,
14,S,14:48:45.16,
14,S,14:52:54.18,
14,S,14:52:54.83,
14,S,15:03:29.28,
14,S,15:04:25.42,
14,S,15:05:08.69,
14,T,15:22:49.51,
14,T,15:22:57.61,
14,T,15:23:04.68,
14,T,15:23:36.85,
14,S,15:38:27.89,
14,S,15:38:28.55,
14,S,15:49:01.97,1
14,S,15:49:02.55,
14,S,15:49:36.00,2
14,S,15:49:36.62,
14,S,15:50:03.19,5
14,S,15:50:03.69,
14,S,15:50:17.04,8
14,S,15:50:17.43,
14,S,15:50:55.61,9
14,S,15:50:56.21,
14,S,15:51:34.03,11
14,S,15:51:34.52,
14,S,15:52:04.26,14
14,S,15:52:43.68,16
14,S,15:52:44.20,
14,S,15:53:08.76,17
14,S,15:53:09.07,
14,S,15:53:23.45,22
14,S,15:53:23.09,
14,S,15:53:49.68,24
14,S,15:53:50.15,
14,S,15:54:12.72,25
14,S,15:54:13.39,
14,S,15:54:27.54,26
14,S,15:54:27.95,
14,S,15:54:49.88,27
14,S,15:54:50.35,
14,S,15:55:21.72,29
14,S,15:55:22.43,
14,S,15:55:37.47,32
14,S,15:55:37.87,
14,S,15:56:01.08,6
14,S,15:56:01.65,
14,S,15:56:53.25,35
14,S,15:56:53.77,
14,S,15:57:38.17,36
14,S,15:57:38.79,
14,S,15:58:22.72,18
14,S,15:58:23.12,
14,S,15:58:51.28,37
14,S,15:59:28.92,38
14,S,15:59:29.39,
14,S,15:59:48.09,41
14,S,15:59:48.55,
14,S,16:00:17.60,45
14,S,16:00:18.51,
14,S,16:00:42.53,46
14,S,16:00:43.12,
14,S,16:01:13.50,47
14,S,16:01:13.89,
14,S,16:02:10.65,28
14,S,16:02:11.02,
14,S,16:02:34.19,51
14,S,16:02:34.49,
14,S,16:03:01.40,52
14,S,16:03:01.92,
14,S,16:03:48.05,53
14,S,16:03:49.01,
14,S,16:04:34.04,54
14,S,16:04:34.73,
14,S,16:04:57.59,55
14,S,16:04:57.97,
14,S,16:05:31.69,56
14,S,16:05:32.09,
14,S,16:06:02.46,19
14,S,16:06:02.95,
14,S,16:06:46.26,59
14,S,16:06:46.84,
14,S,16:08:06.78,58
14,S,16:08:08.07,
14,S,16:08:24.74,7
14,S,16:08:25.42,
14,S,16:08:28.16,44
14,S,16:08:55.80,33
14,S,16:08:56.54,
14,S,16:09:56.45,34
14,S,16:09:57.52,
14,S,16:10:57.30,43
14,S,16:10:57.96,
14,S,16:11:20.76,39
14,S,16:11:21.65,
14,S,16:11:59.48,12
14,S,16:12:00.53,
14,S,16:12:50.01,21
14,S,16:12:50.64,
14,S,16:13:06.32,23
14,S,16:13:06.91,
14,T,16:20:01.04,
14,S,16:20:07.00,
14,S,16:20:10.56,
14,S,16:23:25.17,61
14,S,16:23:25.77,
