measurer,type,time,number
8,S,06:18:30.31,
8,S,06:18:59.07,
8,T,06:19:06.13,
8,T,06:19:23.23,
8,T,06:19:52.74,
8,T,06:19:54.53,
8,S,06:19:59.22,
8,S,06:20:11.77,
8,S,06:20:15.38,
8,S,06:20:19.15,
8,S,06:35:29.60,
8,S,06:39:34.20,
8,S,06:54:25.97,
8,S,06:57:12.02,
8,S,06:57:26.00,
8,S,07:00:44.42,
8,S,07:03:40.76,1
8,S,07:03:41.59,
8,S,07:03:59.69,2
8,S,07:04:00.64,
8,S,07:04:21.94,5
8,S,07:04:22.51,
8,S,07:04:47.25,6
8,S,07:04:48.09,
8,S,07:05:09.28,7
8,S,07:05:09.80,
8,S,07:05:45.46,8
8,S,07:05:46.20,
8,S,07:06:03.36,9
8,S,07:06:03.92,
8,S,07:06:22.74,11
8,S,07:06:23.40,
8,S,07:06:45.32,12
8,S,07:06:46.53,
8,S,07:07:12.26,14
8,S,07:07:12.57,
8,S,07:07:33.90,15
8,S,07:08:00.83,16
8,S,07:08:01.76,
8,S,07:08:23.72,17
8,S,07:08:24.15,
8,S,07:08:49.79,18
8,S,07:08:50.53,
8,S,07:09:10.32,19
8,S,07:09:11.03,
8,S,07:09:35.06,21
8,S,07:09:35.72,
8,S,07:10:03.03,22
8,S,07:10:05.32,
8,S,07:10:25.37,24
8,S,07:10:25.94,
8,S,07:10:56.52,25
8,S,07:10:56.19,
8,S,07:11:23.52,26
8,S,07:11:23.97,
8,S,07:11:43.89,27
8,S,07:11:44.86,
8,S,07:12:12.29,28
8,S,07:12:12.63,
8,S,07:12:46.91,29
8,S,07:12:47.55,
8,S,07:13:07.09,32
8,S,07:13:08.35,
8,S,07:13:30.80,33
8,S,07:13:31.33,
8,S,07:13:47.01,35
8,S,07:13:47.89,
8,S,07:14:11.53,36
8,S,07:14:12.02,
8,S,07:14:35.48,37
8,S,07:14:35.88,
8,S,07:15:07.28,38
8,S,07:15:07.70,
8,S,07:15:27.82,39
8,S,07:15:28.81,
8,S,07:15:56.68,41
8,S,07:15:57.52,
8,S,07:16:23.69,43
8,S,07:16:24.48,
8,S,07:16:44.97,44
8,S,07:16:44.89,
8,S,07:17:13.91,45
8,S,07:17:14.80,
8,S,07:17:49.16,46
8,S,07:17:49.66,
8,S,07:18:13.03,47
8,S,07:18:13.51,
8,S,07:18:33.47,48
8,S,07:18:33.96,
8,S,07:19:19.11,51
8,S,07:19:19.92,
8,S,07:19:39.48,52
8,S,07:19:40.47,
8,S,07:20:41.15,53
8,S,07:20:42.37,
8,S,07:20:55.48,54
8,S,07:20:56.06,
8,S,07:21:20.03,55
8,S,07:21:20.72,
8,S,07:21:42.40,56
8,S,07:21:42.94,
8,S,07:22:10.19,57
8,S,07:22:10.58,
8,S,07:22:34.85,58
8,S,07:22:35.85,
8,S,07:23:00.64,59
8,S,07:23:01.31,
8,S,07:23:26.64,61
8,S,07:23:27.23,
